nickname,l1,gender,labels_file_path,wav_file_path
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0075.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0075.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0076.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0076.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0077.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0077.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0078.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0078.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0079.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0079.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0081.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0081.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0082.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0082.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0085.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0085.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0086.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0086.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0088.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0088.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0089.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0089.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0090.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0090.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0091.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0091.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0092.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0092.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0093.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0093.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0094.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0094.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0095.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0095.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0096.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0096.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0097.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0097.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0098.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0098.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0099.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0099.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0100.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0100.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0101.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0101.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0102.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0102.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0103.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0103.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0104.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0104.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0105.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0105.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0106.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0106.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0107.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0107.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0108.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0108.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0109.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0109.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0111.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0111.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0112.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0112.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0113.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0113.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0115.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0115.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0116.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0116.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0117.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0117.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0120.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0120.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0121.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0121.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0122.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0122.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0123.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0123.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0125.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0125.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0126.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0126.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0127.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0127.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0128.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0128.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0129.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0129.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0130.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0130.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0131.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0131.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0134.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0134.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0136.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0136.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0137.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0137.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0139.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0139.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0145.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0145.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0148.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0148.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0154.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0154.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0159.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0159.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0170.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0170.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0176.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0176.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0178.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0178.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0185.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0185.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0191.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0191.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0198.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0198.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0210.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0210.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0212.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0212.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0227.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0227.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0233.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0233.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0254.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0254.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0260.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0260.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0265.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0265.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0269.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0269.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0271.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0271.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0295.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0295.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0298.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0298.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0299.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0299.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0300.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0300.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0303.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0303.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0320.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0320.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0363.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0363.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0369.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0369.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0401.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0401.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0416.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0416.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0441.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0441.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0487.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0487.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0500.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0500.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0548.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0548.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_a0556.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_a0556.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0019.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0019.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0042.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0042.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0070.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0070.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0150.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0150.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0187.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0187.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0269.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0269.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0279.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0279.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0298.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0298.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0304.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0304.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0413.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0413.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0434.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0434.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0461.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0461.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0494.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0494.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0503.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0503.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0534.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0534.wav
MBMPS,Spanish,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\annotation\arctic_b0538.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\MBMPS\wav\arctic_b0538.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0003.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0003.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0005.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0005.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0006.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0006.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0007.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0007.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0008.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0008.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0010.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0010.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0011.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0011.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0013.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0013.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0018.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0018.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0019.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0019.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0020.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0020.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0021.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0021.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0022.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0022.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0023.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0023.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0024.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0024.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0025.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0025.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0026.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0026.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0027.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0027.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0028.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0028.wav
NCC,Mandarin,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\annotation\arctic_a0029.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\NCC\wav\arctic_a0029.wav
